Province/State,Study Pop Size (N),Proportion of values entered in row (%),Study length (days),Median Age,Mean Age,Age SD,Age LQ,Age UQ,% Healthcare Worker,% Male,% White or European,% African American,% Asian,% Hispanic or Latino,% Multiple ethnicities or other,Exposure history (%),Exposure - Wuhan Travel (%),Exposure - Personal Contact (%),Incubation period (days) - Mean,Incubation period (days) - Median,Incubation period (days) - LQ,Incubation period (days) -  Higher Quartile,Time From Symptoms Appearance to Hospitalization (days) - Mean,Time From Symptoms Appearance to Hospitalization (days) - Median,Time From Symptoms Appearance to Hospitalization (days) - LQ,Time From Symptoms Appearance to Hospitalization (days) - UQ,Smoking history,Current drinker,BMI,Obesity,Any Comorbidity,Hypertension,Diabetes,Cardiovascular Disease (incl. CAD),Chronic obstructive lung (COPD),Cancer (Any),Liver Disease (any),Cerebrovascular Disease,Chronic kidney/renal disease,Other,Fever,Average temperature (celsius),Max temperature (celsius),Respiratory rate > 24 breaths per min,Cough,Shortness of Breath (dyspnoea),Headache,Sputum (/Expectoration),Myalgia (Muscle Pain),Fatigue,Upper air-way congestion,Diarrhoea,Nausea or Vomiting,Loss of Appetite/Anorexia,Sore Throat/Stuffy Nose,Chills,Chest Pain,Loss of smell/taste,Disease Severity Asymptomatic,Disease Severity General,Disease Severity Severe,Disease Severity Critical,"Imaging Findings Available? (yes=1, no=0)",White Blood Cell Count (10^9/L) - Median,White Blood Cell Count (10^9/L) - LQ,White Blood Cell Count (10^9/L) - UQ,Lymphocyte Count (10^9/L) - Median,Lymphocyte Count (10^9/L) - LQ,Lymphocyte Count (10^9/L) - UQ,CD4+ T Lymphocyte (Count),CD8+ T Lymphocyte (Count),Platelet Count (10^9/L) - Median,Platelet Count (10^9/L) - LQ,Platelet Count (10^9/L) - UQ,Neutrophil Count (10^9/L) - Median,Neutrophil Count (10^9/L) - LQ,Neutrophil Count (10^9/L) - UQ,Hemoglobin (g/L) - Median,Hemoglobin (g/L) - LQ,Hemoglobin (g/L) - UQ,Hematocrit (%),Albumin (g/L),Alanine Aminotransferase (U/L),Aspartate Aminotransferase (U/L),Total Bilirubin (umol/L) - Median,Total Bilirubin (umol/L) - LQ,Total Bilirubin (umol/L) - UQ,Blood Urea Nitrogen (mmol/L),Creatinine,Creatine Kinase (U/L),C-Reactive Protein (mg/L),Gamma-Glutamyl Transferase (U/L),Interleukin-6 (pg/mL),Procalcitonin (ng/mL),D-Dimer (mg/L),Prothrombin Time (s),Antibiotic,Antiviral (Any),Uses Kaletra,Uses Favipiravir,Uses Tamiflu (oseltamivir),Uses Remdesivir,Uses umif+lop-rit,Uses Arbidol (umifenovir),Uses hydroxychloroquine and/or chloroquine,"Corticosteroid (including Glucocorticoid, Methylprednisolone)",Intravenous immunoglobin,Nasal cannula,High-flow nasal cannula oxygen therapy,Oxygen therapy,Noninvasive mechanical ventilation,Invasive mechanical ventilation,ECMO,Renal replacement therapy,Interferon Alpha-1b,Thymalfasin and/or Thymosin,Sepsis,Respiratory failure or ARDS,Respiratory failure,ARDS,Hypoxemia,Heart failure,Septic shock / shock,Liver dysfunction,Coagulopathy,Acute cardiac injury,Acute kidney injury (AKI),Secondary infection/ Bacterial infection,Hypoproteinaemia,Acidosis,Hospital admission (%),ICU admission,Discharged (%),"ICU length of stay, days","Hospital length of stay, days",Days to Viral Clearance (Median),Mortality,Projected Mortality (accounting for patients not currently discharged)
Two provinces,62.0,0.4775,32.0,43.8,50.75159056586644,12.50512699062937,43.559684541639996,60.54107364679062,0.19506666666666667,0.516,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.71,0.386,7.0,7.0,3.5,9.0,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.248,0.168,25.41431818181818,0.22396153846153852,0.49032033195020713,0.139,0.05,0.02,0.03,0.01,0.03,0.01,0.0,0.15895560975609752,0.79,37.97568421052632,38.46796491228069,0.2547387755102041,0.597,0.048,0.081,0.161,0.242,0.242,0.048,0.113,0.10479531250000007,0.12811489361702127,0.081,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.048,0.5191098765432098,0.2955552631578946,0.065,1.0,5.3,4.0,6.7,1.3,0.9,1.8,311.51186046511634,210.01124999999996,178.0,130.5,215.5,2.9,3.7,6.6,138.8,122.1,155.5,23.007777777777775,37.45769230769232,22.0,25.5,9.7,7.4,13.1,6.3544347826086955,68.0,67.0,9.9,24.443,35.39912280701754,0.05,0.37,11.4,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.0,6.955400000000001,15.356901408450709,14.913725490196079,0.0,0.23270114942528736
Unknown,80.15789473684211,0.3296947368421053,22.842105263157894,50.02421052631579,52.66919851039997,12.068527992108944,40.21998339692842,59.45274459439901,0.31189473684210517,0.5300263157894737,0.09373387314439946,0.00835434855796207,0.9473684210526315,0.003355493998153278,0.003227679477065254,0.7647620626711289,0.5067409754753378,0.4604715411282698,6.543810526315786,5.9533333333333305,4.318576555023921,8.024509569377988,6.997070175438598,7.841908342284282,5.847007874015747,11.352096842105263,0.0777122807017544,0.08572448512585815,24.81656698564594,0.21217408906882596,0.39278126228434135,0.2639470633104501,0.11365234318673395,0.12295386996904026,0.06611063300142243,0.0692494501178319,0.035054354066985614,0.09730446657183497,0.043785240274599534,0.1380678818998716,0.6809315259180697,37.9243324099723,38.39070360110802,0.24133147153598286,0.661006187766714,0.26526411483253587,0.16439668421052636,0.2690667652276759,0.3045524602203182,0.3525008845643521,0.1347858947368421,0.15260384754990924,0.09376422697368428,0.10440044792833149,0.2477772631578948,0.18330372272143772,0.10226315789473688,0.04064210526315791,0.06856950710108603,0.6430283300844704,0.22025124653739608,0.269507758833704,4.21856041974094,5.451488323457653,4.42097658595157,6.921744303286956,1.3534407680438882,1.0786842105263157,1.7821710526315793,350.70419828641366,219.5452631578947,187.2030937098845,149.878453038674,230.68218958999717,13.718680119989088,12.767430098684207,17.46460115131579,115.32490006662228,106.26768575851395,126.19446594427248,23.007777777777783,36.973967611336036,29.970746634026927,32.10513415892673,10.904276315789472,7.228314823756637,15.121492822966507,5.972155606407321,62.804733934283234,91.04717105263153,24.46166848656913,29.19484210526316,30.46241920590951,1.9351835985312114,30.606071325855616,12.729554655870444,0.7203782092426187,0.8764842105263156,0.5483318365844682,0.02785548080728136,0.15210974244120945,0.19820512820512814,0.09151578947368422,0.2785417543859649,0.10201903102126175,0.29939774042435924,0.2496657727120349,0.4425473684210526,0.3921815078236132,0.6100962603878116,0.1822134439359267,0.2594202105263158,0.035932991014120674,0.08368839957035444,0.5909019036954086,0.2009166666666666,0.10165061590145583,0.2913711433756806,0.24669631578947365,0.20601802451333814,0.1024917293233083,0.09054043062200956,0.07751380927566441,0.17210269277845783,0.0756174515235457,0.12925953947368427,0.10573383458646618,0.12452769628990513,0.04719157894736843,0.046901052631578954,0.9834162092347434,0.10592522029054537,0.43007403419033513,5.8571789473684195,14.868495181616014,14.659649122807016,0.028421052631578948,0.1714640048396854
Various,28.75,0.28369999999999995,46.5,46.144999999999996,38.20369292439983,12.50512699062937,36.332499999999996,52.9375,0.19506666666666667,0.61,0.07321346153846156,0.014881183368869937,0.9077473270440253,0.005976973684210527,0.005749304068522485,0.8214417630057802,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.6225800829875517,0.25439985507246377,0.15525986301369865,0.10909852941176472,0.09494586148648647,0.07309664179104476,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.15895560975609752,0.6351048488664988,37.97568421052632,38.46796491228069,0.2547387755102041,0.5060676351351349,0.2963363636363635,0.12239550000000006,0.23493904494382023,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.11985853448275863,0.10479531250000007,0.12811489361702127,0.18702328571428578,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,5.510903426791277,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,35.26110465116279,36.1124387254902,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,73.33020718232045,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.96144375,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.799551282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.19099234234234236,0.5066554824561403,0.04808410326086956,0.43095811111111115,0.05948231707317073,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.08047340425531917,0.2768025862068966,0.19530124999999998,0.030000000000000002,0.08113928571428572,0.0716778409090909,0.025,0.13624796511627907,0.05986381578947367,0.10233046875000003,0.042499999999999996,0.0985844262295082,0.037360000000000004,0.037129999999999996,1.0,0.75,0.5280946291560102,7.23885,15.339225352112678,14.913725490196079,0.09,0.23567528735632187
Washington,45.5,0.2560071428571428,17.785714285714285,63.2588756891099,63.603912264114236,11.71794785044955,42.94827850295142,58.716711243448444,0.40460476190476186,0.5283056547619046,0.09761794871794872,0.019841577825159915,0.8769964360587003,0.00796929824561404,0.007665738758029978,0.7987905862923206,0.5427101720269262,0.35477604790419165,6.637199999999997,5.819635854341736,4.149951298701297,7.975016233766233,6.631511904761906,6.785398445092325,4.886479190101236,10.84719428571429,0.10106802721088436,0.09048695652173913,25.41431818181818,0.2167692307692308,0.6219458802608179,0.2856710559006212,0.2599370254403131,0.35571218487394957,0.1913107384169884,0.05884093816631131,0.030572597402597386,0.16531374517374517,0.21711809006211177,0.19876034843205567,0.4601113709967614,37.95772932330827,38.58682706766917,0.295828862973761,0.5159067181467181,0.3081675324675324,0.09959807142857145,0.2670731942215088,0.18637488372093017,0.3870979891956782,0.18457242857142855,0.160614630541872,0.1414122767857143,0.16622492401215808,0.2146063265306122,0.12017038327526132,0.12420000000000002,0.04290000000000001,0.05474036281179138,0.6565070546737213,0.21111090225563903,0.2151532528504359,3.757009345794392,6.393464995269633,4.792767517653448,8.059600437876306,1.437950209399721,1.2619642857142856,1.9379910714285713,311.51186046511623,210.01125,184.2783170731707,139.86803472770322,231.42637726913978,6.5479570688378965,6.408800223214288,9.39549665178572,120.82132007233277,111.71532563025212,132.0530147058824,24.364365079365083,37.996428571428574,35.288073089701,38.02836134453782,11.17783482142857,7.322581913499343,15.913980519480523,6.354434782608694,65.2408287292818,96.61897879464284,39.31796680497927,24.443,35.39912280701754,2.0393604651162787,82.33076502732239,12.682142857142859,0.6900638937282231,0.8567910714285712,0.45845034965034964,0.02940300751879699,0.16056028368794334,0.25547619047619047,0.0966,0.2940162962962964,0.10768675496688741,0.3387130890052355,0.24624331210191078,0.4967657142857143,0.3582594594594596,0.6918275062656641,0.19216952639751544,0.33899923809523813,0.037929268292682936,0.0883377551020408,0.6237297872340425,0.15182777777777773,0.09963373860182376,0.34270796387520525,0.2418015476190476,0.2423164383561644,0.10818571428571432,0.08874399350649351,0.09818415841584159,0.178902242524917,0.07981842105263157,0.13644062500000007,0.11727879818594107,0.13569976580796259,0.049813333333333334,0.049506666666666664,0.48106923751095526,0.31414350355526827,0.45955608330288616,7.101442857142856,15.020201207243465,15.062745098039212,0.16999380229315156,0.2727216748768473
Wuhan,77.90217391304348,0.3764402173913047,35.53804347826087,57.22509088025919,54.68234033602521,10.984075510549564,46.8198564116753,64.65335032982706,0.20006666666666675,0.531252377717391,0.00583585562987737,0.0011861812830258644,0.9926465260687268,0.00047642543859649137,0.0004582778605344009,0.7507130246293031,0.5080502219440021,0.36270246680552026,6.666515217391292,5.9632033248082,4.208569664031609,8.323411561264809,6.897137681159422,7.448140343093768,5.233468846285533,12.020443478260864,0.09758791407867518,0.09220033081285431,25.24506052371536,0.2203099916387954,0.5240974539960294,0.35209823093887865,0.17129446098868367,0.15769149616368294,0.06124478187426559,0.09998676589876689,0.0364248616600791,0.13076447121034115,0.03739790091367353,0.17163426299045634,0.7510966679443649,38.13966132723105,38.45245652173924,0.2502448535936118,0.6040563557579318,0.36074308300395214,0.10895455706521723,0.2855829201270153,0.20582650657229487,0.36034742647058887,0.14526260869565244,0.12972178785607216,0.09793239639945654,0.1339989592969468,0.1859003478260868,0.16133442470837744,0.12677119565217376,0.04290000000000017,0.06657648378191845,0.5113290593129367,0.34159638157894695,0.35977408654827536,2.319009887579577,6.427004750935805,4.865574681765589,8.331318923871418,1.1110136666194583,0.9489877717391313,1.5718665081521732,309.8419084934273,208.7587092391306,185.37408722163278,138.25567409320175,236.06499849867913,5.971019936922727,5.846691151494573,9.127649031929343,119.03557237204147,106.58564338235269,129.29376678388743,23.00777777777782,36.691208193979875,28.827970171890833,35.175794703751016,11.589305366847796,7.582220781810952,16.83102618577076,6.822982041587889,67.67480302666357,94.21451384171178,41.659278143604425,24.372956521739237,33.72700419527072,2.8028658998988876,59.709960501306696,12.716889632107073,0.7903733331124078,0.8313072010869582,0.4010956331711761,0.028504249754821933,0.1977654024051801,0.19233416945373488,0.0868233695652175,0.3090720289855078,0.08223455226029393,0.3950363902799919,0.26435237815009666,0.4393767753623185,0.4183473021934974,0.6842130005720825,0.21720023038752334,0.2893668550724638,0.035737062566277934,0.0943901397515528,0.5508955827937086,0.13451926328502442,0.1151582909343196,0.3646485757121446,0.28056729166666666,0.2745696694460995,0.1063392857142854,0.11231158596837955,0.1044766142918638,0.1820689143073808,0.08687833237986294,0.14761413043478228,0.11444921497584573,0.1384044547398435,0.05224985507246382,0.05083318840579707,0.9779481194985331,0.3745816938815655,0.4451780551540083,7.0121717391304665,15.216142069810147,15.298380221653924,0.3214619683108554,0.3477448775612197
Wuhan ,122.5,0.3483,59.0,52.9433333325,52.9433333325,15.97,36.9733333325,68.9133333325,0.19506666666666667,0.465425,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.040875,0.09048695652173915,23.6875,0.22396153846153852,0.49032033195020713,0.212075,0.0938,0.073325,0.032725,0.036625000000000005,0.028950000000000004,0.10271027027027027,0.04621775362318841,0.15895560975609752,0.807975,37.97568421052632,38.46796491228069,0.2547387755102041,0.571525,0.183475,0.049025,0.273575,0.30622499999999997,0.477275,0.14227399999999998,0.0736,0.040775,0.2284,0.06947500000000001,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,5.510903426791277,5.5275,4.728365019011406,7.721877394636018,0.9775,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,181.52749999999997,143.51270718232044,232.33077348066303,4.08,6.771015625,9.829765625000004,127.5375,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,48.33,24.443,35.39912280701754,2.039360465116279,1.0925,12.8725,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.8675,6.955400000000001,15.356901408450709,14.913725490196079,0.1325,0.1325
Xi'an,14.0,0.3483,7.0,57.5,50.75159056586644,12.50512699062937,46.0,67.0,0.19506666666666667,0.551,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.476,0.1205,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.075,0.09048695652173915,25.41431818181818,0.22396153846153852,0.4465,0.313,0.08800000000000001,0.1205,0.029500000000000002,0.07309664179104476,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.15895560975609752,0.9704999999999999,37.97568421052632,37.7,0.4335,0.5825,0.612,0.12239550000000006,0.1205,0.5215,0.5215,0.14227399999999998,0.10450000000000001,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.2995,0.3585,0.3425,5.510903426791277,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.9545,1.0,1.0,0.0,0.0,0.1982051282051282,0.0,0.0,0.0,0.7885,0.0,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,1.0,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.56,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206075,0.23270114942528736
Xiangyang,79.33333333333333,0.2996666666666667,59.0,53.833333333333336,53.833333333333336,12.50512699062937,44.0,65.0,0.19506666666666664,0.5033333333333333,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.15,0.36890538922155686,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,5.0,3.3333333333333335,7.666666666666667,0.10189523809523811,0.09048695652173915,25.414318181818185,0.22396153846153852,0.49032033195020713,0.31333333333333335,0.14,0.09666666666666668,0.06978344594594593,0.07309664179104476,0.013333333333333334,0.10271027027027028,0.02666666666666667,0.15895560975609752,0.84,37.97568421052632,38.46796491228069,0.2547387755102041,0.6033333333333334,0.2963363636363635,0.13,0.2133333333333333,0.22474976744186034,0.7333333333333334,0.14227399999999998,0.12666666666666668,0.03666666666666667,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.042900000000000015,0.0,0.61,0.0,0.3893333333333333,5.510903426791277,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999993,184.99058536585366,143.51270718232044,232.330773480663,6.805492227979275,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651167,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.45845034965034975,0.029403007518796997,0.1605602836879433,0.19820512820512817,0.0966,0.29401629629629633,0.10768675496688744,0.3387130890052356,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204082,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425288,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584156,0.18166395348837208,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.04981333333333334,0.049506666666666664,1.0,0.38999999999999996,0.9866666666666667,6.955400000000001,15.356901408450709,14.913725490196079,0.02,0.02
Xiaogan,114.0,0.2753,15.0,53.0,50.75159056586644,12.50512699062937,23.0,78.0,0.19506666666666667,0.509,0.0,0.0,1.0,0.0,0.0,0.789,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.526,0.289,0.132,0.061,0.044000000000000004,0.009000000000000001,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.053,0.9390000000000001,37.97568421052632,38.6,0.2547387755102041,0.7979999999999999,0.237,0.12239550000000006,0.079,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.027000000000000003,0.10479531250000007,0.12811489361702127,0.053,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,1.0,0.0,0.0,5.510903426791277,6.028046357615899,4.728365019011406,7.721877394636018,1.5564820846905538,1.3256249999999998,2.0001562499999994,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.5123785166240408,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206075,0.23270114942528736
Yichang,197.0,0.5056,40.0,55.94,55.94,12.50512699062937,37.11,74.77,0.19506666666666667,0.503,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.20800000000000002,0.755,6.14,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.29759942028985514,0.091,0.244,0.06978344594594593,0.015,0.037001818181818164,0.046,0.015,0.15895560975609752,0.7766,37.97568421052632,38.46796491228069,0.2547387755102041,0.452,0.051,0.12239550000000006,0.27658539325842696,0.046,0.147,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.055999999999999994,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.5191098765432098,0.2955552631578946,0.3012145539906103,5.510903426791277,5.79,2.66,8.92,1.13,0.39,1.87,311.51186046511634,210.01124999999996,165.35,97.38,233.32,4.18,1.12,7.24,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,38.4,38.84,16.31,2.45,30.17,7.69,106.8,133.67,54.97,24.443,112.69,0.46,2.31,11.18,0.7659999999999999,0.909,0.0,0.0,0.909,0.1982051282051282,0.0,0.0,0.0,0.381,0.26899999999999996,0.4612266666666666,0.7659999999999999,0.6681219298245614,0.153,0.081,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.132,0.10818571428571429,0.071,0.061,0.040999999999999995,0.07981842105263155,0.13644062500000004,0.081,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.29,0.5123785166240408,6.955400000000001,15.08,14.913725490196079,0.14,0.23270114942528736
Zhejiang,151.25,0.4171375,26.625,42.95772590547116,40.19753055006655,11.338841337189685,35.96733325488749,53.394073033997074,0.1463,0.5499149739583332,0.0,0.0,1.0,0.0,0.0,0.9155833815028902,0.49443975785340316,0.4949263473053892,6.637199999999996,5.962132352941175,4.238409090909089,8.203863636363636,6.617343750000001,6.989056122448981,4.912086614173227,10.897600000000002,0.09350238095238096,0.09048695652173915,25.31029829545455,0.22396153846153852,0.41148145746887954,0.23956838768115948,0.12942465753424656,0.08472794117647062,0.048176119087837824,0.04837290111940298,0.041182727272727246,0.10803462837837836,0.03362470561594203,0.11678198170731706,0.6299911996221663,37.913552631578945,38.46796491228069,0.3478964285714286,0.48078087837837824,0.1332511363636363,0.10291621875000007,0.3012980337078651,0.18565607558139527,0.30088230042016806,0.14227399999999998,0.1652399353448276,0.13285361328125006,0.1359014627659575,0.17586732142857148,0.1643489329268292,0.12420000000000003,0.042900000000000015,0.07663650793650792,0.5542331018518518,0.33438174342105265,0.32606273474178404,0.8444314641744548,5.65625,3.916874999999999,7.251875000000001,1.8708102605863193,1.269453125,2.52626953125,311.51186046511623,210.01125,183.54838109756102,138.06680939226518,233.0847133977901,4.688027849740932,5.5457617187500015,8.449824218750004,127.70931170886078,117.12599264705884,140.18378676470587,26.210694444444446,39.08057692307693,25.1430523255814,28.897469362745095,10.750273437499999,6.554478211009173,15.710852272727276,4.526733695652173,66.09760359116022,93.3269091796875,13.063750000000002,17.563750000000002,35.39912280701754,0.4717550872093023,36.185334699453556,12.708413461538461,0.6510405487804879,0.8782828124999998,0.5996719842657342,0.014701503759398495,0.08028014184397166,0.19820512820512817,0.40803124999999985,0.5314164351851852,0.05384337748344371,0.23040111256544496,0.1926512340764331,0.4377608333333333,0.4443025337837839,0.5225324561403508,0.061942629076086955,0.09372888888888892,0.023705792682926833,0.057311096938775494,0.7845211436170212,0.10438159722222219,0.08831702127659578,0.3070257183908046,0.21873260416666665,0.18806361301369862,0.10818571428571432,0.07765099431818182,0.08091212871287129,0.16091896802325584,0.07981842105263157,0.13644062500000007,0.09784444444444446,0.1314459016393443,0.04981333333333334,0.04950666666666667,1.0,0.09823246606334841,0.5002062020460356,6.955399999999998,14.870369718309862,13.378186274509801,0.04248915401301519,0.20361350574712642
