Subgroup,Study Pop Size (N),Proportion of values entered in row (%),Study length (days),Median Age,Mean Age,Age SD,Age LQ,Age UQ,% Healthcare Worker,% Male,% White or European,% African American,% Asian,% Hispanic or Latino,% Multiple ethnicities or other,Exposure history (%),Exposure - Wuhan Travel (%),Exposure - Personal Contact (%),Incubation period (days) - Mean,Incubation period (days) - Median,Incubation period (days) - LQ,Incubation period (days) -  Higher Quartile,Time From Symptoms Appearance to Hospitalization (days) - Mean,Time From Symptoms Appearance to Hospitalization (days) - Median,Time From Symptoms Appearance to Hospitalization (days) - LQ,Time From Symptoms Appearance to Hospitalization (days) - UQ,Smoking history,Current drinker,BMI,Obesity,Any Comorbidity,Hypertension,Diabetes,Cardiovascular Disease (incl. CAD),Chronic obstructive lung (COPD),Cancer (Any),Liver Disease (any),Cerebrovascular Disease,Chronic kidney/renal disease,Other,Fever,Average temperature (celsius),Max temperature (celsius),Respiratory rate > 24 breaths per min,Cough,Shortness of Breath (dyspnoea),Headache,Sputum (/Expectoration),Myalgia (Muscle Pain),Fatigue,Upper air-way congestion,Diarrhoea,Nausea or Vomiting,Loss of Appetite/Anorexia,Sore Throat/Stuffy Nose,Chills,Chest Pain,Loss of smell/taste,Disease Severity Asymptomatic,Disease Severity General,Disease Severity Severe,Disease Severity Critical,"Imaging Findings Available? (yes=1, no=0)",White Blood Cell Count (10^9/L) - Median,White Blood Cell Count (10^9/L) - LQ,White Blood Cell Count (10^9/L) - UQ,Lymphocyte Count (10^9/L) - Median,Lymphocyte Count (10^9/L) - LQ,Lymphocyte Count (10^9/L) - UQ,CD4+ T Lymphocyte (Count),CD8+ T Lymphocyte (Count),Platelet Count (10^9/L) - Median,Platelet Count (10^9/L) - LQ,Platelet Count (10^9/L) - UQ,Neutrophil Count (10^9/L) - Median,Neutrophil Count (10^9/L) - LQ,Neutrophil Count (10^9/L) - UQ,Hemoglobin (g/L) - Median,Hemoglobin (g/L) - LQ,Hemoglobin (g/L) - UQ,Hematocrit (%),Albumin (g/L),Alanine Aminotransferase (U/L),Aspartate Aminotransferase (U/L),Total Bilirubin (umol/L) - Median,Total Bilirubin (umol/L) - LQ,Total Bilirubin (umol/L) - UQ,Blood Urea Nitrogen (mmol/L),Creatinine,Creatine Kinase (U/L),C-Reactive Protein (mg/L),Gamma-Glutamyl Transferase (U/L),Interleukin-6 (pg/mL),Procalcitonin (ng/mL),D-Dimer (mg/L),Prothrombin Time (s),Antibiotic,Antiviral (Any),Uses Kaletra,Uses Favipiravir,Uses Tamiflu (oseltamivir),Uses Remdesivir,Uses umif+lop-rit,Uses Arbidol (umifenovir),Uses hydroxychloroquine and/or chloroquine,"Corticosteroid (including Glucocorticoid, Methylprednisolone)",Intravenous immunoglobin,Nasal cannula,High-flow nasal cannula oxygen therapy,Oxygen therapy,Noninvasive mechanical ventilation,Invasive mechanical ventilation,ECMO,Renal replacement therapy,Interferon Alpha-1b,Thymalfasin and/or Thymosin,Sepsis,Respiratory failure or ARDS,Respiratory failure,ARDS,Hypoxemia,Heart failure,Septic shock / shock,Liver dysfunction,Coagulopathy,Acute cardiac injury,Acute kidney injury (AKI),Secondary infection/ Bacterial infection,Hypoproteinaemia,Acidosis,Hospital admission (%),ICU admission,Discharged (%),"ICU length of stay, days","Hospital length of stay, days",Days to Viral Clearance (Median),Mortality,Projected Mortality (accounting for patients not currently discharged)
Severe (Test),38.0,0.3034,58.0,66.47,66.47,12.50512699062937,54.57,78.37,0.19506666666666667,0.6053,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.5075340314136129,0.3689053892215569,7.89,5.959607843137255,3.14,12.64,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.5526,0.3421,0.1579,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.15895560975609752,0.7001397984886649,37.97568421052632,38.46796491228069,0.2547387755102041,0.6014235135135132,0.2963363636363635,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.0,1.0,0.3012145539906103,5.510903426791277,3.43,4.47,7.76,0.72,0.5,0.97,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,4.24,3.4,6.83,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,35.22,23.6,27.95,11.248437500000001,7.228165137614675,16.217363636363636,5.6,73.2,96.74351562499999,47.7,24.443,35.39912280701754,2.039360465116279,3.45,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.5123785166240408,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206075,0.23270114942528736
Severe (Train),79.0,0.3034,58.0,65.23,65.23,12.50512699062937,50.23,80.23,0.19506666666666667,0.5696,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.5075340314136129,0.3689053892215569,7.15,5.959607843137255,3.32,10.98,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.10189523809523812,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.6203,0.3671,0.0633,0.06978344594594593,0.07309664179104476,0.037001818181818164,0.10271027027027027,0.04621775362318841,0.15895560975609752,0.7001397984886649,37.97568421052632,38.46796491228069,0.2547387755102041,0.6014235135135132,0.2963363636363635,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.3399516806722689,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.07663650793650793,0.0,1.0,0.3012145539906103,5.510903426791277,5.51,4.0,7.3,0.66,0.46,0.95,311.51186046511634,210.01124999999996,184.99058536585363,143.51270718232044,232.33077348066303,4.24,3.01,6.31,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,35.84,23.7,31.6,11.248437500000001,7.228165137614675,16.217363636363636,5.58,72.1,96.74351562499999,61.0,24.443,35.39912280701754,2.039360465116279,3.26,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.5123785166240408,6.955400000000001,15.356901408450709,14.913725490196079,0.16995661605206075,0.23270114942528736
Severe 30-39,7.0,0.3427,60.0,52.212129823769246,50.75159056586644,12.50512699062937,43.559684541639996,60.54107364679062,0.19506666666666667,0.5503197916666666,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.7140000000000001,0.28600000000000003,9.1,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.28600000000000003,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.14300000000000002,0.10271027027027027,0.0,0.15895560975609752,1.0,37.97568421052632,38.46796491228069,0.2547387755102041,0.7140000000000001,0.14300000000000002,0.5710000000000001,0.27658539325842696,0.22474976744186034,0.5710000000000001,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.0,1.0,0.0,0.0,5.29,4.1,8.2,2.19,0.67,2.97,399.0,342.0,205.5,133.0,503.0,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.0,0.10818571428571429,0.0,0.09818415841584158,0.14300000000000002,0.07981842105263155,0.13644062500000004,0.0,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,1.0,6.955400000000001,18.3,14.913725490196079,0.0,0.0
Severe 40-49,3.0,0.3427,60.0,52.212129823769246,50.75159056586644,12.50512699062937,43.559684541639996,60.54107364679062,0.19506666666666667,0.5503197916666666,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.667,0.33299999999999996,8.3,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.0,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.0,0.10271027027027027,0.0,0.15895560975609752,0.667,37.97568421052632,38.46796491228069,0.2547387755102041,0.667,0.33299999999999996,0.0,0.27658539325842696,0.22474976744186034,0.0,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.0,1.0,0.0,0.0,3.3,3.26,3.34,0.86,0.75,0.96,393.0,304.0,186.0,174.0,233.0,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.0,0.10818571428571429,0.0,0.09818415841584158,0.0,0.07981842105263155,0.13644062500000004,0.0,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,1.0,6.955400000000001,17.0,14.913725490196079,0.0,0.0
Severe 50-59,5.0,0.3427,60.0,52.212129823769246,50.75159056586644,12.50512699062937,43.559684541639996,60.54107364679062,0.19506666666666667,0.5503197916666666,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.8,0.2,12.3,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.2,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.2,0.10271027027027027,0.0,0.15895560975609752,0.8,37.97568421052632,38.46796491228069,0.2547387755102041,0.6,0.6,0.2,0.27658539325842696,0.22474976744186034,0.2,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.0,1.0,0.0,0.0,5.17,3.2,6.07,0.78,0.75,1.07,167.0,235.0,77.0,68.0,86.0,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.0,0.10818571428571429,0.0,0.09818415841584158,0.2,0.07981842105263155,0.13644062500000004,0.0,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,1.0,6.955400000000001,26.5,14.913725490196079,0.0,0.0
Severe 60-69,3.0,0.3371,60.0,52.212129823769246,50.75159056586644,12.50512699062937,43.559684541639996,60.54107364679062,0.19506666666666667,0.5503197916666666,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.0,0.33299999999999996,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.667,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.0,0.10271027027027027,0.0,0.15895560975609752,0.33299999999999996,37.97568421052632,38.46796491228069,0.2547387755102041,0.667,0.667,1.0,0.27658539325842696,0.22474976744186034,1.0,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.0,1.0,0.0,0.0,6.34,5.43,6.68,0.69,0.63,1.43,117.0,121.0,158.0,131.0,356.0,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.0,0.10818571428571429,0.0,0.09818415841584158,0.0,0.07981842105263155,0.13644062500000004,0.0,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,1.0,6.955400000000001,15.7,14.913725490196079,0.0,0.0
Severe 70-79,4.0,0.3427,60.0,52.212129823769246,50.75159056586644,12.50512699062937,43.559684541639996,60.54107364679062,0.19506666666666667,0.5503197916666666,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.5,0.5,10.3,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.25,0.09048695652173915,25.41431818181818,0.22396153846153852,0.49032033195020713,0.29759942028985514,0.1610394520547945,0.14639411764705887,0.06978344594594593,0.07309664179104476,0.25,0.10271027027027027,0.0,0.15895560975609752,0.5,37.97568421052632,38.46796491228069,0.2547387755102041,0.75,1.0,0.5,0.27658539325842696,0.22474976744186034,0.5,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.0,1.0,0.0,0.0,3.05,2.25,3.85,0.5,0.4,0.97,121.0,111.0,130.5,121.0,140.0,6.805492227979274,6.771015625,9.829765625000004,119.12487341772152,109.38573529411765,130.82632352941178,23.007777777777775,37.45769230769232,29.044418604651163,34.449754901960794,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.0,0.10818571428571429,0.0,0.09818415841584158,0.25,0.07981842105263155,0.13644062500000004,0.0,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,1.0,6.955400000000001,21.25,14.913725490196079,0.0,0.0
Severe pneumonia,38.0,0.3876,40.0,70.0,50.75159056586644,12.50512699062937,43.559684541639996,60.54107364679062,0.19506666666666667,0.6316,0.0,0.0,1.0,0.0,0.0,0.8035890173410404,0.5075340314136129,0.3689053892215569,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,6.9996598639455785,5.11755905511811,10.835439999999998,0.2368,0.1053,25.41431818181818,0.22396153846153852,0.49032033195020713,0.3947,0.2105,0.0789,0.1053,0.07309664179104476,0.037001818181818164,0.0789,0.04621775362318841,0.15895560975609752,0.8684,37.97568421052632,38.46796491228069,0.2547387755102041,0.5526,0.3947,0.12239550000000006,0.27658539325842696,0.22474976744186034,0.2632,0.14227399999999998,0.14943413793103458,0.10479531250000007,0.12811489361702127,0.21269771428571435,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,0.0,1.0,0.0,0.0,5.2,3.9,6.46,0.6,0.29,0.91,311.51186046511634,210.01124999999996,144.5,110.75,167.75,4.26,2.84,4.84,129.87,110.48,149.26,23.007777777777775,35.3,21.9,36.8,11.248437500000001,7.228165137614675,16.217363636363636,4.99,74.75,96.74351562499999,49.8,24.443,35.39912280701754,0.12,1.11,12.742307692307692,0.7431457317073171,0.8457750000000002,0.4584503496503497,0.029403007518796993,0.1605602836879433,0.1982051282051282,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,0.4612266666666666,0.4139693693693694,0.6681219298245614,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.10729787234042555,0.3690701149425287,0.26040166666666664,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,0.0,6.955400000000001,15.356901408450709,14.913725490196079,0.0,0.23270114942528736
Severe/Critical,25.0,0.36516666666666664,40.666666666666664,57.73,57.73,13.388375663543124,44.47312302776,64.99404909786041,0.19506666666666664,0.7213333333333333,0.032539316239316246,0.006613859275053305,1.0,0.0026564327485380118,0.0025552462526766597,0.8101296724470135,0.47035602094240864,0.3339369261477046,5.1924,5.453071895424837,4.23840909090909,8.203863636363636,6.6031666666666675,6.139773242630386,5.11755905511811,10.835439999999998,0.03396507936507937,0.06665797101449276,25.414318181818185,0.22396153846153852,0.49032033195020713,0.3898,0.17573333333333332,0.12259607843137259,0.06978344594594593,0.055064427860696506,0.04433393939393939,0.10271027027027028,0.03714516908212561,0.121970406504065,0.8385666666666666,37.358561403508766,38.46796491228069,0.2547387755102041,0.6855666666666668,0.1364454545454545,0.11486516666666668,0.378661797752809,0.22474976744186034,0.33773445378151257,0.14227399999999998,0.08747804597701153,0.10479531250000007,0.08540992907801419,0.14179847619047622,0.22170813008130077,0.12419999999999999,0.042900000000000015,0.05109100529100529,0.17303662551440327,0.5880517543859649,0.2775381846635368,3.673935617860851,7.016015452538633,3.782243346007604,8.157918263090679,1.270988056460369,1.0104166666666667,1.6734374999999997,299.11062015503876,195.45374999999999,176.97705691056908,130.64513812154698,227.21718232044202,6.251830742659759,4.710677083333334,9.149843750000002,123.16324894514769,110.76049019607844,136.8742156862745,15.468518518518517,37.681794871794885,33.45480620155038,38.4699183006536,11.408958333333336,6.378776758409782,17.071575757575758,5.829623188405797,68.06388581952119,94.52567708333333,59.08932226832642,24.443,23.612748538011697,2.039360465116279,55.25051001821493,12.728205128205127,0.8097638211382114,0.8972583333333334,0.5106335664335665,0.01960200501253133,0.10704018912529555,0.13213675213675213,0.0644,0.2730108641975309,0.07179116997792497,0.5151420593368238,0.4094955414012739,0.559151111111111,0.36397957957957955,0.6681219298245614,0.28511213768115945,0.21388829629629635,0.02528617886178862,0.05889183673469387,0.6484865248226949,0.30255185185185185,0.10729787234042555,0.3690701149425288,0.5069344444444445,0.2609561643835617,0.10818571428571429,0.09557045454545454,0.07812277227722772,0.18166395348837208,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.04981333333333334,0.049506666666666664,0.9824948875255624,0.5084766214177979,0.5341261722080136,6.955400000000001,15.356901408450709,14.913725490196079,0.056652205350686914,0.07756704980842911
Single Patient,1.0,0.5056,15.0,35.0,35.0,0.0,35.0,35.0,0.19506666666666667,1.0,0.09761794871794874,0.019841577825159915,0.8769964360587003,0.007969298245614036,0.007665738758029979,1.0,1.0,0.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,6.6031666666666675,4.0,4.0,10.835439999999998,0.0,0.09048695652173915,25.41431818181818,0.22396153846153852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15895560975609752,1.0,38.1,39.4,0.2547387755102041,1.0,1.0,0.12239550000000006,0.0,0.22474976744186034,1.0,1.0,1.0,1.0,1.0,1.0,0.1659121951219512,0.12419999999999999,0.04290000000000001,0.0,1.0,0.0,0.0,1.0,5.4,4.728365019011406,7.721877394636018,1.4,1.24,1.75,311.51186046511634,210.01124999999996,150.0,127.0,195.0,3.2,1.7,3.75,148.0,142.0,148.0,42.0,45.0,119.0,85.0,11.248437500000001,7.228165137614675,16.217363636363636,6.3544347826086955,65.24082872928179,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,82.3307650273224,11.9,0.0,1.0,0.4584503496503497,0.029403007518796993,0.1605602836879433,1.0,0.0966,0.29401629629629633,0.10768675496688744,0.33871308900523556,0.24624331210191086,1.0,0.4139693693693694,1.0,0.19233641304347823,0.27383244444444454,0.03792926829268293,0.08833775510204081,0.6237297872340425,0.15182777777777776,0.0,0.0,0.0,0.0,0.10818571428571429,0.0,0.09818415841584158,0.1816639534883721,0.07981842105263155,0.13644062500000004,0.1116079365079365,0.13144590163934428,0.049813333333333334,0.049506666666666664,1.0,0.3354298642533936,1.0,6.955400000000001,14.0,14.913725490196079,0.0,0.0
Single patient,1.0,0.5927,15.0,44.5,44.5,0.0,39.27984227082,47.77053682339531,0.09753333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.637199999999999,5.959607843137255,4.23840909090909,8.203863636363636,4.801583333333333,4.999829931972789,5.11755905511811,10.835439999999998,0.05094761904761906,0.04524347826086957,25.55715909090909,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.95,38.53398245614035,0.0,1.0,0.5,0.56119775,0.5,1.0,0.6699758403361344,0.571137,1.0,0.052397656250000035,0.06405744680851064,0.5,1.0,0.062099999999999995,0.021450000000000004,0.0,1.0,0.0,0.0,0.5,6.0,5.75,6.75,2.128241042345277,1.8628125,2.5500781249999998,311.51186046511634,210.01124999999996,225.5,206.0,261.0,6.805492227979274,6.771015625,9.829765625000004,83.35,79.35,85.35,23.007777777777775,21.8,57.5,51.0,41.12421875,7.228165137614675,48.60868181818182,19.677217391304346,29.71,96.74351562499999,39.317966804979264,24.443,35.39912280701754,2.039360465116279,41.5403825136612,12.971153846153847,0.8715728658536586,0.9228875000000001,0.7292251748251748,0.014701503759398497,0.08028014184397166,0.0991025641025641,0.0483,0.14700814814814817,0.05384337748344372,0.16935654450261778,0.12312165605095543,0.2306133333333333,0.2069846846846847,0.3340609649122807,0.09616820652173912,0.13691622222222227,0.018964634146341464,0.044168877551020405,0.31186489361702124,0.07591388888888888,0.053648936170212776,0.18453505747126436,0.13020083333333332,0.13047808219178084,0.10818571428571429,0.04778522727272727,0.04909207920792079,0.09083197674418605,0.039909210526315776,0.06822031250000002,0.05580396825396825,0.06572295081967214,0.024906666666666667,0.024753333333333332,1.0,0.0,1.0,6.955400000000001,14.0,14.913725490196079,0.0,0.0
